1937,Rejected row by quality filter: beam_m3_grav_kNm is unreasonably large,triple_twin_mega_cluster,180,7,2,8,3,12.30923892457979,14.641249487780975,8.976311189123553,10.428793355128583,1617.1884962082447,1,1,0.705665019363767,1.3703002408256864,0.963612402782533,0.8888712859334209,1.0477666287056997,0.9756865720153941,0.9705701940039603,1.6124506851228733,6.706954801321577,4.8216425186031495,2.381067607032599,61.88893404956605,0.080710732520831,0.027434158274642496,0.3046245687099575,0.27507856022467164,21.785888675576956,53.49599875788161,0.0,0.0,0.16821800519991906,0.6537088735873344,55.72163154288007,9,1.6277683390396396,6,4,5,55.72163154288007,0.038683711718798704,major_one_end,1,pinned,0,partial,1,-0.03469495358769764,0.3355976539172587,-0.2262353393196313,1.469722864144764,2.1380281326200157,0.058856944147506786,3.5,1.0821504171728726,0.175297778700817,1.6768785783422282,1.084244978079394,1.1947420144031111,0.7245880203163891,92.6570129068196,1.6870251716247724,1.7069438026275514,0,0.22301868635928102,7.446017355312409,8,0.01753366030617099,0.0338613248848019,0.07993685572438344,0.02555407148919719
1938,Rejected row by quality filter: roof_uy_eqy_m exceeds displacement cap,triple_twin_mega_cluster,214,9,3,10,4,14.021369736889904,10.15753343554818,9.679052720511734,10.677493727510477,2072.3157231965097,1,1,0.9847112673591538,1.124526535463391,1.261572858857339,1.0295180748174184,0.9939457534016798,0.9395066319164422,1.1093986530202777,1.114243207686528,2.1739019457249737,1.384671374679003,2.7103751134325424,26.427503725394683,0.04766534258270813,0.06252976368073453,0.2175723534283585,0.5493343283985084,17.91984737333466,31.185561322274086,0.0,0.0,0.19019908034184219,1.39851933469877,25.84761517531963,7,1.7826606836214098,6,3,5,25.84761517531963,0.025830469921360955,major_one_end,1,fixed,2,rigid,2,-0.2826534312940976,0.23315166679478347,-0.10867497858121855,1.9129166947514298,1.8427932144863008,0.03837468612496754,3.5,1.2859583487675612,0.27251533235822006,1.7916836754396348,1.488635065762245,1.130136866791988,0.9520079397327418,0.5406251945432228,1.4035228752556546,1.0301790897766792,0,0.021737996331033266,2.3743443965414444,6,0.005982751580759292,0.018230675201890086,0.011852808525171902,0.038467497302777716
2025,Rejected row by quality filter: roof_uy_eqy_m exceeds displacement cap,mega_extreme,217,3,4,4,5,26.68987158738207,28.804888378407032,13.747002702802053,14.33042405107663,2983.68300785632,1,1,0.47993145814807014,1.6656825789579834,2.038747301436545,1.0410402847657891,1.1915196634925924,1.0498322367986885,1.059169518905839,4.619976163194234,7.469619938631605,3.4844125210831645,3.1525892070369586,26.74560764648272,0.02858692675215463,0.012340537715776447,0.04605730190666278,0.23091653749632876,35.930879167517276,25.096237597386285,48.669825456973506,0.2241816499100642,0.1995757715129265,1.0310513426422911,0.0,0,0.9410849043278369,1,0,0,0.0,0.035180849137713105,major_one_end,1,pinned,0,none,0,0.005484501272893294,0.3130794039291658,0.11037258945988332,1.2660825403801308,1.3259771526479693,0.07344770896374991,3.5,1.2092501668782825,0.05079204619905663,1.7551583712492418,1.1116449247896631,1.1282196118253949,0.8256973950948151,-0.08596678874310193,1.930947235620089,1.544423478521621,0,0.2481635997747915,17.2114901070809,3,0.040304941744828855,0.033955494543635216,0.04855054861919011,0.07549486251406845
2026,Rejected row by quality filter: roof_uy_eqy_m exceeds displacement cap,mega_extreme,160,2,2,3,3,24.310820959036,12.177311768827135,13.151551374507385,13.492765396836878,2104.5894339435113,1,1,0.49642476315583894,0.9345595465664809,2.282034360273363,1.7527554288535945,0.9752924552987683,1.0822299847671408,0.8616105573117269,0.9983056926837344,1.998338202872782,3.693731574244605,1.4999158803965695,18.513491709539572,0.010666826620542746,0.011831803541887105,0.5068672403078683,0.5615755055180034,23.66759633483398,38.17951364312093,45.367444010952624,0.12088050026048784,0.05087854274788892,0.8215250953809305,0.0,0,1.11292971734905,1,0,0,0.0,0.04716836332013837,major_one_end,1,pinned,0,partial,1,-0.13623466505835852,0.23184810285283783,-0.22580712391806618,1.354091064646231,2.0716083410171806,0.021781245912412858,3.5,1.2289933339028467,0.19906652819090578,1.8860875530709698,1.4772817561128255,0.9604032448861135,0.8716332096282162,44.08183309004828,1.572415995513579,1.569817816260381,0,0.21004773243531905,9.827750829537166,4,0.036742411322761674,0.039982954723848996,0.051133126353877636,0.016428254027956994
2062,Rejected row by quality filter: roof_uy_eqy_m exceeds drift-ratio cap,midrise_regular,1,3,1,4,2,10.0123724971425,5.072676861761454,3.865258638136803,3.9993928266273175,3.9993928266273175,0,0,0.6880530798549138,0.8661791132866719,2.06131463928637,0.9015573010474853,1.0159621703611592,0.9828015761748637,1.1536673045191954,4.383530601025131,4.517798556518775,3.789701067784792,3.0165748513615096,47.28443063603594,0.035759238887532144,0.04706496636445609,0.10108678881636292,0.47059531634385166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.11472321501056938,fixed,0,fixed,2,none,0,0.21001770336778036,0.035909012730706236,-0.20863286536409997,1.3559566037213562,1.8366346702433864,0.015605869538266525,5.5,1.292694071124562,0.3004559000100685,1.2324706197522493,1.2640343809650374,1.0014226307350034,0.7053040589451995,49.97778134761014,1.0395853833649855,1.169654298406294,2,0.18310817883011493,6.28617955606793,1,0.02506353900584203,0.009016190043389966,0.01863502380349237,0.0385875632545
2067,Rejected row by quality filter: beam_m3_grav_kNm is unreasonably large,triple_twin_mega_cluster,168,8,2,9,3,12.328518658246509,11.233982347817445,8.783742496110106,9.955049512519139,1476.8400463629068,1,1,0.7019389082181078,1.5138734460487435,1.6736231708855591,0.9308043270128348,0.8395702466708511,1.0923589631765023,1.0490430433095645,4.704152574275032,6.919965011651261,3.6187459582690735,3.1612728732041533,47.592808960822374,0.01738901869592853,0.016205038200591444,0.2944196643699762,0.09884898801743854,8.424082563540928,44.540188585213315,0.0,0.0,0.09589194826519243,0.973902272696054,53.47041326827145,9,1.03926424615522,6,2,5,53.47041326827145,0.010759656892441762,major_one_end,1,pinned,0,none,0,-0.06441695364597544,0.18893070499737502,0.24103155766830275,1.779113405435727,2.1091867401000157,0.04780780405758517,5.5,1.1743528916179198,0.22984406406652447,1.7875555202922049,1.2032924400525322,1.235981085362955,0.9952028931396317,87.22055387258223,1.7848628242556142,1.2577108827839578,1,0.14427587539721756,7.051620294050494,5,0.00890165842062432,0.04133258172635678,0.07705426103868876,0.014783949773622598
2143,Rejected row by quality filter: beam_m3_grav_kNm is unreasonably large,triple_twin_mega_cluster,152,6,2,7,3,12.112975138762382,10.12294974819013,8.356940187614256,8.357148279618148,1270.2551166093708,1,1,0.6775362207263109,1.5294632538344888,2.3776185240012304,1.6442678848890775,0.9630463505461662,1.2003525742084882,1.0235003666025664,1.2786657867882578,5.062853781341871,4.5787367039393425,2.7259842591846954,30.90984859582128,0.07838930273365201,0.04713459958351883,0.28682175340520066,1.1329833139961445,12.611935621503967,11.033897774637577,0.0,0.0,0.1390703299452965,1.1949628547487552,49.74597169402833,4,1.6778918989590543,6,2,5,49.74597169402833,0.018268817872647343,major_one_end,1,fixed,2,rigid,2,0.3387894669748951,0.10750227335949614,0.11540736606002011,1.162102577613453,2.38455806869149,0.015028183037072125,3.5,1.2929297555270014,0.23474158330056996,1.2118455993983404,1.3956827909082206,1.2194256738680997,0.7949084682949222,87.5859302223281,2.0203597642140365,1.1288822376365337,0,0.07797670923798292,1.3089925780267586,8,0.01154919535795083,0.009752266002673985,0.045585804218484224,0.036563068973200746
2144,Rejected row by quality filter: beam_m3_grav_kNm is unreasonably large,triple_twin_mega_cluster,211,8,2,9,3,13.436359239744517,14.325053270975982,8.488198962909712,9.393224792799934,1791.9150070038393,1,1,0.29202900761539025,1.170644436192875,1.7424942300400057,1.527586563962609,1.0822624219873644,0.9092722399642089,0.8800681412800601,2.3807052791591623,3.065239263316186,1.5284569740844285,1.7534662274997752,30.639135016143403,0.05148803331187243,0.0107442986982059,0.15867066231323562,0.2961235103067711,9.673690195940349,28.476405831286407,0.0,0.0,0.07017222491610746,1.1473612169928535,51.65038692489513,5,1.4116338078041555,6,2,5,51.65038692489513,0.01398013393099196,major_one_end,1,mixed,1,rigid,2,-0.21370019526712805,0.12538816151467072,0.18758181573465893,1.9897709847863014,1.248658611758866,0.025748621836089735,3.5,1.226145866871658,0.18480008941169296,1.5561002009372875,1.022603193221487,0.9743170974474543,0.9658491958574251,87.19206681233905,0.9904458151393483,1.192722548917025,1,0.015939472738096733,1.1265430359141444,6,0.007239346323195671,0.03739934073317563,0.02699049064027066,0.035681479659343165
2145,Rejected row by quality filter: roof_ux_eqx_m exceeds drift-ratio cap,triple_twin_mega_cluster,167,8,4,9,5,13.499154507572214,10.736857878493327,8.225476350117534,8.75044179912529,1374.179515918636,1,1,0.9908688710799773,1.252766432200652,2.084326110680987,1.2660614926306724,1.146383659362148,1.1098910644074385,1.2246561563697906,4.988408677670735,3.6462197922286923,4.896619066560616,2.523528527027554,21.57091341305486,0.010248955993586195,0.06470707938829359,0.4981475530842147,0.6251566285064154,22.36146777775559,71.62883083316672,0.0,0.0,0.17770992659162832,1.2758173121571805,46.4622585085514,6,1.032040573793701,6,4,5,46.4622585085514,0.03316277711576495,major_one_end,1,fixed,2,rigid,2,-0.1846438772092744,0.315447679151732,-0.124351001673846,1.1509646410556598,2.2481042104329174,0.039891197268111564,3.5121869844266715,1.2253623566978074,0.230011014965195,1.9452997670186445,1.4388977897845423,1.158294608583739,0.6643964502095104,-3.812113097896864,1.4691575928712655,1.7334268455571384,1,0.0009557367642791526,4.739612323134676,6,0.0444206658319095,0.02926931334164908,0.018889965432188956,0.06962233340085454
2165,Rejected row by quality filter: roof_ux_eqx_m exceeds displacement cap,mega_extreme,149,4,2,5,3,15.42543878722731,16.38994785381277,15.837656376666812,17.17735222030139,2361.1504959669896,1,1,0.3491930025913091,1.4818304992362072,1.1303684670289436,1.6341662037220923,1.1772069772785412,0.9631711437383861,1.154402014895573,2.6368209378778547,3.443482747313757,2.155716666901742,2.4228880242330737,64.31989157327268,0.03400349869405015,0.0664754555882499,0.4851386255386473,0.24694641696583713,12.790773764431432,47.60466118728978,34.791091508930535,0.46260697358422825,0.07229387178572864,0.8370265523403353,0.0,0,1.1723471777816763,1,0,0,0.0,0.031246994042974742,major_one_end,1,fixed,2,partial,1,0.32918472129494314,0.2598704389148622,-0.02870765793559632,1.6745795422408012,2.1264819683888714,0.022322633739428985,4.8941409527882485,1.2571906190707367,0.2468986359406752,1.153774309012545,1.3776065961276516,1.1502323342319452,0.7058595074695803,-1.8559350507587635,2.090547952224851,1.1469770998603712,1,0.2073538251926447,8.438210026585141,3,0.028878593885336434,0.04462347581635834,0.07869400173740279,0.07719798269130057
2174,Rejected row by quality filter: roof_ux_eqx_m exceeds drift-ratio cap,twisted_quad_bridge_cluster,113,6,5,7,6,14.765392239805017,15.969195896486852,9.37913016399966,10.477591242416697,1060.9401696103787,1,1,0.31215137103543833,0.9750962897064924,0.9992455904719362,1.476587803532521,0.9030258938423213,0.8885396010885939,0.9962678622835731,4.441257749184725,5.586732366241062,2.431137196572624,2.6130282534851417,12.326017244595658,0.08062173670770226,0.024218895305392805,0.30133386550974367,0.18319679944394443,18.6583946022777,82.39144638795995,0.0,0.0,0.19247721590875808,1.1895681021272855,34.82988401306143,6,1.5705695971857494,4,4,4,34.82988401306143,0.03615737781639056,major_one_end,1,mixed,1,rigid,2,0.15553581658497007,0.2857226278515838,-0.08336253435460328,1.2704600518192766,1.533371250443456,0.0630409931136265,3.564731122573327,1.2622787205506607,0.08934660772859906,1.8396337006370012,1.0779047796480157,1.1718322086640793,0.8245579690154017,49.74136596199973,0.7735810301381314,1.1193015784306777,1,0.01977120057556017,2.907442389177829,4,0.028383663170645976,0.04112632596876546,0.01194738494968157,0.06411728114197193
2205,Rejected row by quality filter: roof_ux_eqx_m exceeds drift-ratio cap,twisted_quad_bridge_cluster,104,6,5,7,6,15.035196354859178,14.625133918866045,9.23331045185161,10.362299489114033,961.3932760298297,1,1,0.35088637477590673,0.9062994735428889,1.1325668944420524,1.3884773192012507,1.0278714445138697,0.962429877037871,1.1219527481871467,4.032441899371868,7.871137148684908,2.198846583393668,1.8240959417653924,63.47096701202854,0.08537220376150224,0.08415582849143227,0.2261084879360098,0.19094288251425953,15.397246268818096,61.664815349255726,0.0,0.0,0.09799721648671196,1.5071421625956662,34.501388253164,3,1.2179260767796845,4,4,4,34.501388253164,0.011853160726149323,major_one_end,1,pinned,0,none,0,0.2801231153276188,0.21555662125730396,-0.0207497731019346,1.2704407164769391,1.5818334748001446,0.041709745635599316,2.5382351131962024,1.2275729952184788,0.15350065162497062,1.2228493024022056,1.3331308386563976,1.0843004976398531,0.7254920173129105,40.59141667218779,1.4042309409065732,1.3003553962013257,0,0.010082297202092305,4.017673827653331,8,0.04155829835666125,0.04137279187097928,0.04328184117387911,0.06840082914008591
2224,Rejected row by quality filter: roof_ux_eqx_m exceeds drift-ratio cap,triple_twin_mega_cluster,182,7,4,8,5,14.28929616920729,13.193571196818892,8.573864462689535,8.760641788743525,1560.6301095355493,1,1,0.7224191776714679,0.8565809146253274,1.3996834647109928,1.6531979193322082,1.0885463367381039,1.1742381239076516,0.875192500447365,4.7512316718033,2.988824280353753,1.661465046922851,2.849282652101224,31.154492302507318,0.06144613600606991,0.05418908587146323,0.3084371269346403,0.3036220014316674,8.561823299322707,55.19704942307442,0.0,0.0,0.17610722125355666,1.20296167586409,59.6732510741918,5,1.5000286455656764,6,4,5,59.6732510741918,0.03432628760630768,major_one_end,1,fixed,2,partial,1,0.21965645496955377,0.31042755148442197,0.11718973407146649,1.2377892992066892,1.50844523266415,0.04008690264322877,3.8257094524474837,1.1475071338385598,0.24413656258946875,1.478726776000101,1.4872321949776888,1.1626275325526525,0.7770796410787885,45.83606624473116,1.3044696048506828,1.1775506398861648,1,0.13026149234768822,5.062036986890171,2,0.03527215722817057,0.02113002254291633,0.028399307923762444,0.023652267324069096
2269,Rejected row by quality filter: roof_ux_wx_m exceeds displacement cap,mega_extreme,196,2,2,3,3,19.542362306314494,29.287798886061715,17.93683984226581,19.18666299203409,3516.8704322338676,1,1,0.37029608181413276,0.8670112696907633,2.0447061767311996,1.4005672030356495,0.8443686564875236,0.9138026580161396,0.9023515292117966,1.5007832447717178,4.4991475245390635,0.2548114943888269,2.1426503087381246,42.50628294349849,0.06818945375824494,0.08568265603388427,0.08013432223290845,0.1624485593231702,33.55260099838424,69.76691521556566,6.49322023859205,0.2706854739097606,0.20567198667073083,0.9939573477463317,0.0,0,1.2346189906713905,1,0,0,0.0,0.018001981292339018,major_one_end,1,pinned,0,rigid,2,0.2805036770627539,0.2259135242153185,0.0834401920890433,1.217083769627879,1.2444689930635846,0.07295124250905938,5.5,1.2420937464606316,0.04272285418457296,1.8185324877376292,1.0096138634358622,1.1289663362424514,0.8701049388872366,89.79213461422049,1.738589033086244,1.715901322546594,1,0.0473344488067759,17.34128730230496,1,0.011231811367272533,0.03334964335533219,0.024614691069973816,0.021984179215162526
2307,Rejected row by quality filter: roof_uy_eqy_m exceeds displacement cap,triple_twin_mega_cluster,210,9,3,10,4,12.654275956508124,11.983860061576602,9.461558015678806,9.607542575305242,1987.0731678521756,1,1,0.48797554040096436,1.1493617528506292,1.113073994146636,0.9194173365048587,0.9041243195118125,0.878032691961906,1.0540879972675596,1.4431723237373266,1.9391865723101565,4.185728950297926,2.292520913721302,59.2065215574845,0.0886714215407547,0.05748250911448168,0.22886553868299175,0.18784579137107071,8.70729966041446,54.24242376401719,0.0,0.0,0.1902410526465431,1.0823865001523227,30.84367751792765,7,1.4682705906070477,6,2,5,30.84367751792765,0.033915131565892334,major_one_end,1,pinned,0,rigid,2,-0.12009369536629577,0.006060254861108261,0.05829519338245742,1.4734913669758898,1.4345805031074397,0.028741960946372457,3.5,1.0713681473154315,0.32232357314721466,1.217263982574619,1.485713003921274,1.0759547425123577,0.8130869603210134,94.39180894214275,1.0955991869836779,1.5841694530350008,0,0.0051227085800009675,3.6071859528874985,7,0.03014234338948054,0.03837090104138159,0.04190287487586737,0.05431883230450237
2308,Rejected row by quality filter: roof_uy_eqy_m exceeds drift-ratio cap,triple_twin_mega_cluster,205,7,2,8,3,14.587101117865174,11.737365795834783,8.027653097131074,8.183107932526895,1645.8243397472659,1,1,0.8071642204776986,1.47554343022641,1.049724309382855,1.0351199242407738,1.1555929364146507,0.916278723866599,1.0583421427390887,1.8254402463853627,5.124494618417804,0.982653495657248,1.4746461480542483,10.667546266538789,0.08921371102466615,0.01904761838294751,0.43184786260692726,0.21545760601748515,28.43699754084429,11.814777041270915,0.0,0.0,0.08354783894958472,0.8994108599832853,45.05361961495586,7,1.9462841191313514,6,3,5,45.05361961495586,0.010130276016020862,major_one_end,1,mixed,1,rigid,2,0.13885809052094938,0.21982168075652264,0.08819643505458691,1.104724197399141,2.3908856989300964,0.04213667769669767,5.5,1.2971836037482543,0.30565919856191104,1.3117054839432234,1.2009881046454225,1.144596233753793,0.8152092637562882,1.5336970371590644,1.9733397170772475,1.2475967317331436,1,0.032084584436942704,10.801543657907716,0,0.03540873038729585,0.0315317749790154,0.07320233818990163,0.06147146500628199
2378,Rejected row by quality filter: roof_uy_eqy_m exceeds drift-ratio cap,triple_twin_mega_cluster,181,8,3,9,4,12.81802016970265,12.749232141215291,8.005891159415317,8.945839866205025,1450.006248560962,1,1,0.6044799927808432,1.2750294757827385,1.2434039396887488,1.5885900722987043,1.1513323132427138,0.8565934310922756,0.8947595613364191,4.963190120318199,2.6576989343568744,3.6826423748672985,2.057853992170493,37.717018860436085,0.01867020273979512,0.02102781928650508,0.3164674991403627,0.2823946132924002,28.28254634142482,21.30977376193157,0.0,0.0,0.1804850061594141,1.098680917110943,48.657010959692215,5,1.8910576705438695,6,2,5,48.657010959692215,0.03324869485894315,major_one_end,1,mixed,1,rigid,2,0.04223133763044046,0.3115964889276674,0.24418381162948627,1.433114668224398,2.4832683198869065,0.026120761340859965,7.7700998806756045,1.1768965317318736,0.23189935727668892,1.573680163695643,1.4914231972188763,0.9632891962663113,0.7641859876306685,86.67092822097234,1.4974316176166296,1.418862103940075,2,0.2018575191190899,4.869895145813672,8,0.046321382601336725,0.016647575242861156,0.05790637200935735,0.047433535076037855
2379,Rejected row by quality filter: beam_m3_grav_kNm is unreasonably large,triple_twin_mega_cluster,231,8,2,9,3,13.650556619598225,11.35875985913852,9.666719122221785,10.189993962864335,2233.535392073875,1,1,0.5933000654182989,1.1863831483099825,1.2464838860930136,1.7949418007228597,0.8543164003128826,0.9757067926062504,1.1894874373846185,1.355553605562469,3.9449028014926517,3.170962802667239,1.7411706696511504,31.302781014590252,0.054009073676793896,0.08621495156236497,0.22985337645457754,0.06680483890696756,12.548165617497954,44.61816401233768,0.0,0.0,0.17937617520706323,1.2803874627669902,51.31297608100351,4,1.5052358907735344,6,2,5,51.31297608100351,0.018565019385266307,major_one_end,1,mixed,1,rigid,2,0.20822346212544207,0.3887912383455522,0.15615842783936784,1.405916017113866,1.61970702464629,0.02518472103592807,6.326304104306329,1.134207531371596,0.30008430312949336,1.6520296256219367,1.0852716205767405,1.0732948860263305,0.8707795972139696,-1.4919350642108995,1.6372919626384055,1.1388742628127475,2,0.2261781789365784,9.721111519247152,6,0.03088264114843857,0.03958700998798201,0.03657330424318124,0.07571896530959907
2414,Rejected row by quality filter: roof_ux_eqx_m exceeds displacement cap,mega_extreme,191,2,3,3,4,13.05732583108882,12.998356436572081,16.637825547592477,17.20947123398701,3178.396325276558,1,1,0.5789465511237217,1.4776176662474196,1.737531610559349,1.1671453812073227,1.0057410720308004,0.948090222626138,0.8796554661166177,2.5324466252566813,1.8790448409013545,4.898283863055144,1.984799468124548,58.294985612928514,0.08614302109252052,0.04594963521201705,0.3527821245397536,0.11962943952158452,25.730476871148944,87.89345102511155,24.890528569796928,0.37691468822868146,0.24501178248014366,1.2431466553894288,0.0,0,1.3424232709776835,1,0,0,0.0,0.049109176748433146,major_one_end,1,mixed,1,rigid,2,0.2371114226375094,0.3785585650011129,0.21203574704313155,1.6391242407838633,2.037392117384688,0.06539490672884775,3.5,1.2199214380578405,0.0629821784013304,1.7595802994850704,1.1951887272468587,1.0099395391348394,0.6410129375264993,0.07749864764363767,1.045630412323477,1.5327280381328898,0,0.2410982635840393,1.6075938491376842,1,0.006982100951362459,0.010879411359133508,0.02580425323616987,0.06591404337417515
2431,Rejected row by quality filter: roof_uy_eqy_m exceeds drift-ratio cap,triple_twin_mega_cluster,186,6,3,7,4,13.676732862747313,14.600305356552637,9.523384478424967,10.309684431892713,1772.1358129405116,1,1,0.3037956751699694,1.228715510094396,2.2516910231762135,1.2496261098880739,1.0930767718560221,0.9943506687594235,1.1816840686557624,3.4519376095931804,6.777080722774031,2.6824353364429583,2.4027517332594677,38.13333295645739,0.055384961137545076,0.06513334748612212,0.21690782368838368,0.40876373968520385,25.158971511927657,73.17530213962192,0.0,0.0,0.07653902298094747,0.7483832748764787,53.04519661681215,8,1.4018115544980614,6,4,5,53.04519661681215,0.03656276810302543,major_one_end,1,fixed,2,partial,1,-0.256878892305651,0.3777726711208663,0.021226748513454685,1.7583949059242998,2.460652014899254,0.03207234750792685,5.5,1.1021971397563821,0.02959104818565629,1.7935016973285496,1.0060432346839796,1.2106504884346854,0.9178210088790903,90.9113991408088,1.883924711937755,1.044564004155175,1,0.18409758163746792,9.715766513183288,2,0.013118872406787812,0.00591593747579259,0.030484888077852705,0.031556166086452966
2432,Rejected row by quality filter: roof_uy_eqy_m exceeds drift-ratio cap,triple_twin_mega_cluster,213,7,2,8,3,14.733427934730207,14.604409212085407,8.800005701403704,8.92598548558473,1874.52719418317,1,1,0.442129378276511,1.267494157024236,2.050341305934358,1.4597169459245394,1.0286999076765144,1.054272504283923,0.9027408182029798,2.490515369751056,7.3842286890971165,4.10261522797355,1.1424274466386528,55.90527500428523,0.07624309134792544,0.07415686526651248,0.09060394706189279,0.156466892699671,8.003953038125998,67.79680458663489,0.0,0.0,0.0760185613687359,1.3373823969972005,38.9400652639582,9,1.0294338879370555,6,4,5,38.9400652639582,0.01584838670296959,major_one_end,1,fixed,2,partial,1,-0.10135467761970124,0.005031579833083644,0.07183742842694818,1.6136399154395689,2.033896123678634,0.07989074320799659,5.037969538413961,1.2919967022221368,0.20222344004293716,1.3578770278614405,1.33889491495201,1.0089364457010384,0.9865168448446384,85.10631452299236,1.617455708301895,1.0962642307901245,1,0.022228968346796857,10.787443504968527,3,0.00605995076002259,0.04473354835519828,0.010424810166428341,0.04667856346922507
2433,Rejected row by quality filter: roof_ux_eqx_m exceeds displacement cap,triple_twin_mega_cluster,213,8,3,9,4,12.586036314764092,14.14416353109822,9.244768019055227,9.780502134441662,1969.6713221741497,1,1,0.8576687625746235,0.9110228595024839,2.2110880332673792,1.7566822015342298,1.195642465987705,0.9015167969090606,1.0446789462297117,4.7439802086690905,6.4330872509200985,0.3010062569995753,2.914669715926105,55.797098453758636,0.07241344244795124,0.04294696204603283,0.27905037653570786,0.2742425748542722,13.75852151842878,43.53467654052768,0.0,0.0,0.11351493246064576,0.6248893838252082,47.27858968970391,6,1.9437630377460122,6,3,5,47.27858968970391,0.024489072781351484,major_one_end,1,mixed,1,none,0,-0.3113561322501863,0.153521890160789,0.23421882200693223,1.5526689368769118,1.9599051589222596,0.03852058906490227,5.5,1.2935277977109432,0.12657826398415392,1.5608671245122139,1.1219073851171344,1.2400853717024742,0.7033655191928931,42.91809809710452,2.0256958317049936,1.2938655323076602,2,0.2180151101995975,4.41267110170187,3,0.03199211798421228,0.01012207639277788,0.029284732788414387,0.06278390721441117
2434,Rejected row by quality filter: beam_m3_grav_kNm is unreasonably large,triple_twin_mega_cluster,185,8,2,9,3,13.467190525658992,13.749175803605404,8.417830376850851,9.710174059090054,1558.5909633996469,1,1,0.39744973322473737,1.5812320485119824,2.27799798128183,1.1520508214560288,0.925988137402033,1.1310262034096759,0.9409456430849725,4.429665659144687,1.5553467046915534,0.710616907587836,1.2655458365066,26.11594617997444,0.07929129071391959,0.0612007595374893,0.6363863648571455,0.327151634806343,7.129049029422236,28.294747666995498,0.0,0.0,0.13740316074659845,0.8148862613901384,44.35835241256697,7,1.7426538466979051,6,3,5,44.35835241256697,0.016729672538440203,major_one_end,1,mixed,1,partial,1,-0.07234520338983119,0.3136000906819729,-0.113356155284077,1.183634157175339,2.2601289104883038,0.03705587488062131,2.812244664130055,1.2498091938707423,0.2796554697280476,1.8023904588019262,1.1704418094685494,1.1309747269481922,0.6055662092927608,-2.4073364902767533,1.4354308194728909,1.480252328224447,0,0.03335009422950072,4.2312098634562805,5,0.04404483607083925,0.048179848056412046,0.016583275089623595,0.06731776459419633
2435,Rejected row by quality filter: roof_uy_eqy_m exceeds drift-ratio cap,triple_twin_mega_cluster,203,9,3,10,4,13.365189067969013,11.55031291409634,9.112973290581397,10.454652872104141,1851.2752575695465,1,1,0.6876699650742168,0.9031301270038636,2.3138357516205477,1.4504043812300362,0.9943982136610938,1.1618344015122943,1.088406040953175,2.36784684937975,3.4281274468043152,2.2671492732125613,2.0455417757549803,48.585819101053666,0.047840226055700465,0.01146737300610334,0.0758666860005028,0.24800994418786768,13.884720308439517,63.19649099858904,0.0,0.0,0.09648076535187763,1.0373055983866797,48.45926213424783,5,1.384255042609587,6,3,5,48.45926213424783,0.02834661771311716,major_one_end,1,fixed,2,rigid,2,-0.14809725404495733,0.24793297168241565,0.046879189869108884,1.1142228454667857,2.093358480272788,0.05609722909090889,5.5,1.1657785687421343,0.11456332785664812,1.1193514599136316,1.4595502495908153,0.9613009096617212,0.7394911905203727,90.6979138409599,1.51525304686468,1.5736962946909623,1,0.032080487598677515,1.0348006924631699,5,0.03737058486063437,0.045028279610653345,0.010192174083402106,0.010578148505820593
2517,Rejected row by quality filter: beam_m3_grav_kNm is unreasonably large,triple_twin_mega_cluster,151,7,2,8,3,13.679123351609876,12.797709319701998,9.061231229317674,9.25306161929084,1368.4377460169417,1,1,0.2958359300202551,1.245219458841188,1.355542959548137,0.9698221278190087,0.9545259250597746,1.158026871324941,1.155460062821251,2.314041133817539,7.832533374390745,0.6294308054622783,2.880451827416829,63.800266029847364,0.05583678465690677,0.014810700187517095,0.13464471744277398,0.17235025804679885,11.05420991037058,25.97087108595082,0.0,0.0,0.11826286143212461,1.1622164810226416,48.583483729107996,4,1.1167524760649208,6,2,5,48.583483729107996,0.017566362715744268,major_one_end,1,mixed,1,partial,1,-0.08409698013576833,0.02892570871197533,-0.08371537364594406,1.5252915768344262,2.2974594037165903,0.04834457710097718,5.5,1.110749945748013,0.0001719872970968872,1.6286252790820226,1.1095695495992732,1.0231353912847183,0.6069690789120589,87.4750777427424,2.092006338867333,1.6685256418844667,1,0.18029751607967562,6.546107432576822,7,0.020925120142442053,0.00822187112893541,0.05616388529425932,0.00960570800893386
